id,domain,model,method,question,gold,answer,confidence_raw,confidence,correct,parse_success,raw_response
mgsm_ja_234,math,claude-sonnet-4-6,verb_1s,36匹のペンギンが雪の中で日光浴しています。うち3分の1が水にもぐり泳ぎ始めます。もう3分の1は洞窟に入り食料を食べます。まだ日光浴しているペンギンは何匹いますか？,12,12,0.95,0.95,1,1,回答: 12\n確信度: 0.95
mgsm_ja_235,math,claude-sonnet-4-6,verb_1s,スティーブはもっとトマトを食べようと決意し、自分のチェリートマトの栽培を始めることにしました。彼はガールフレンドの2倍の量のトマトを食べます。彼は1日あたり6個のトマトを食べます。1つのつるから1週間あたり3つのトマトを作れるとした場合、スティーブは何本のつるが必要でしょうか？,21,14,0.9,0.9,0,1,回答: 14\n確信度: 0.9
mgsm_ja_236,math,claude-sonnet-4-6,verb_1s,ジョンは友達と一緒にピザを注文しました。友達は合計20人いて、1人あたり4スライス食べられるようにしたいと考えています。ピザのスライスは1枚あたり8スライスです。ジョンはピザを何枚頼む必要がありますか？,10,10,1.0,1.0,1,1,回答: 10\n確信度: 1.0
mgsm_ja_237,math,claude-sonnet-4-6,verb_1s,ラムはたくさんのペンを使います。5本の空のペンのインクを集めて1本のペンにすることでお金を節約できると気付きました。25本のペンを買って、インクが少なくなったときにそれを集めて1本のペンにした場合、合計何本のペンを使用できることになりますか？,31,31,0.9,0.9,1,1,回答: 31\n確信度: 0.9
mgsm_ja_238,math,claude-sonnet-4-6,verb_1s,ジョニーはお小遣いの20ドルに10ドルを新たに加えた後、このお金を投資して1年間で3倍に増やしました。1年たった時点でジョニーはいくらもっていましたか？,90,90,0.99,0.99,1,1,回答: 90\n確信度: 0.99
mgsm_ja_239,math,claude-sonnet-4-6,verb_1s,メアリーはジョーンより2歳若く、ジョーンはジェサより5歳年上です。ジェサが20歳の場合、3人の年齢の合計は何歳ですか？,68,68,1.0,1.0,1,1,ジョーン = ジェサ + 5 = 20 + 5 = 25\nメアリー = ジョーン - 2 = 25 - 2 = 23\n合計 = 20 + 25 + 23 = 68\n\n回答: 68\n確信度: 1.0
mgsm_ja_240,math,claude-sonnet-4-6,verb_1s,"学校の講堂に1,000人の学生がいました。講堂には3つの出入口A、B、Cがありました。出入口Aから30%の学生が退出して、残りの学生の5分の3が出入口Bから退出して、残りの学生が出入口Cから退出した場合、出入口Cから退出した学生の数は何人だったか、計算してください。",280,280,0.99,0.99,1,1,回答: 280\n確信度: 0.99
mgsm_ja_241,math,claude-sonnet-4-6,verb_1s,ジェイムズはロバートより6つ多くキャンディをもっています。ジョンはロバートの2倍の数のキャンディをもっています。ジョンが54個のキャンディをもっている場合、ジョンはジェイムズに比べてキャンディを何個多くもっていますか？,21,21,1.0,1.0,1,1,ロバートの数を求める：ジョンはロバートの2倍 → 54 = 2 × ロバート → ロバート = 27\n\nジェイムズの数：ロバートより6多い → 27 + 6 = 33\n\nジョンとジェイムズの差：54 - 33 = 21\n\n回答: 21\n確信度: 1.0
mgsm_ja_242,math,claude-sonnet-4-6,verb_1s,ドリーは2冊の本をもっています。パンドラは1冊もっています。ドリーとパンドラが自分の本に加えて相手の本も読んだとしたら、2人で合計何冊読んだことになりますか？,6,6,0.9,0.9,1,1,回答: 6\n確信度: 0.9
mgsm_ja_243,math,claude-sonnet-4-6,verb_1s,マイクには5人の文通相手がいます。そのうち2人とは文通を止めました。文通相手はそれぞれ1週間に5枚からなる手紙を2回送ってきます。マイクは同じ要領で返信します。マイクは1枚あたり6分で書くことができます。1週間あたり何時間を手紙の執筆に費やしていますか？,3,3,0.97,0.97,1,1,文通相手の数: 5 - 2 = 3人\n\n1週間に受け取る手紙: 3人 × 2回 × 5枚 = 30枚\nマイクも同じ要領で返信するので、1週間に書く枚数: 30枚\n\n1週間にかかる時間: 30枚 × 6分 = 180分 = 3時間\n\n回答: 3\n確信度: 0.97
mgsm_ja_244,math,claude-sonnet-4-6,verb_1s,"ジェイソンは1か月あたり1,000分間の通話ができる契約プランに入っています。毎日上司と15分間電話し、それ以外の人に対して今月は300分電話しました。今月が30日までの月だった場合、今月はあと何分間の通話が可能ですか？",250,250,0.99,0.99,1,1,回答: 250\n確信度: 0.99
mgsm_ja_245,math,claude-sonnet-4-6,verb_1s,グリフィンはフライドポテトを24本もっていましたが、カイルがそのうち5本を取りました。ビリーはカイルの2倍の数を取りました。ジンジャーはグリフィンに何本かあげましたが、コルビーがカイルより3本少ない数のフライドポテトをグリフィンから取りました。最終的にグリフィンが27本のフライドポテトをもっていた場合、ジンジャーがグリフィンにあげた数は何本ですか？,20,20,0.97,0.97,1,1,順を追って計算します。\n\n初期: 24本\n\nカイルが5本取る: 24 - 5 = 19本\n\nビリーはカイルの2倍 = 10本取る: 19 - 10 = 9本\n\nジンジャーがx本あげる: 9 + x本\n\nコルビーがカイルより3本少ない = 5 - 3 = 2本取る: 9 + x - 2 = 7 + x本\n\n最終的に27本なので:\n7 + x = 27\nx = 20\n\n回答: 20\n確信度: 0.97
mgsm_ja_246,math,claude-sonnet-4-6,verb_1s,ある水族館にカタツムリが4匹います。別の水族館にはカタツムリが32匹います。両者の差は、両方の水族館にいる魚の合計数の2倍です。それぞれの水族館に同じ数の魚がいるとすると、それぞれの水族館にいる魚は何匹ずつでしょうか？,7,7,0.95,0.95,1,1,差 = 32 - 4 = 28\n\n28 = 2 × (合計の魚の数)\n合計の魚の数 = 14\n\n各水族館の魚の数 = 14 ÷ 2 = 7\n\n回答: 7\n確信度: 0.95
mgsm_ja_247,math,claude-sonnet-4-6,verb_1s,ジーンはメイクアップアーティストから1時間250ドルを請求されます。出演している映画では高額のメイクアップが必要とされていて、メイクアップは毎回6時間かかり、それを1週間に4回行わないといけません。映画は5週間で終わりました。映画が完了した後、多額の支払いになったので、メイクアップアーティストはジーンに10%の割引を与えました。ジーンはいくら払いましたか？,27000,27000,0.99,0.99,1,1,"計算手順:\n- 1時間: $250\n- 1回のメイクアップ: 250 × 6 = $1,500\n- 1週間: 1,500 × 4 = $6,000\n- 5週間: 6,000 × 5 = $30,000\n- 10%割引後: 30,000 × 0.9 = $27,000\n\n回答: 27000\n確信度: 0.99"
mgsm_ja_248,math,claude-sonnet-4-6,verb_1s,イザベルは妹の誕生日会に向けパーティー用品を購入しました。彼女はケーキの材料に$12、誕生日プレゼントに$43、飾り付けに$15、招待カードに$4、会に参加するゲストのお土産バッグに$22使いました。彼女は両親2人と、費用を均等に3等分します。それぞれ何ドル払いましたか？,32,32,0.95,0.95,1,1,回答: 32\n確信度: 0.95
mgsm_ja_249,math,claude-sonnet-4-6,verb_1s,シェフはタマネギを4袋買いました。それぞれ50ポンドの重さがあります。タマネギ1ポンドは$1.50です。シェフはいくら使いましたか？,300,300,1.0,1.0,1,1,回答: 300\n確信度: 1.0
mgsm_ja_250,math,claude-sonnet-4-6,verb_1s,月曜日、スーは妹と同じだけのクッキーを食べた。火曜日、彼女は妹の2倍のクッキーを食べた。妹は月曜日に5枚のクッキーを食べ、翌日は13枚のクッキーを食べた。もしも1枚のクッキーが200カロリーだとすると、スーは妹と比べてどれだけ多くのカロリーを得ましたか？,"5,600",2600,0.95,0.95,0,1,月曜日：\n- 妹：5枚\n- スー：5枚（同じ）\n\n火曜日：\n- 妹：13枚\n- スー：13×2 = 26枚\n\n合計：\n- 妹：5+13 = 18枚\n- スー：5+26 = 31枚\n\n差：31-18 = 13枚\nカロリー差：13×200 = 2600カロリー\n\n回答: 2600\n確信度: 0.95
